Strata;Plot;Individuals;Specie;Height;Diameter;Volume
4;20;963;Terminalia fagifolia;6;6.366197724;0.013155102
4;20;963;Terminalia fagifolia;6;9.612958563;0.027223825
4;20;963;Terminalia fagifolia;6;7.639437268;0.018148122
4;20;964;Goniorrhachis marginata;7;10.82253613;0.036909601
4;20;965;Platymiscium floribundum;4;14.96056465;0.046256689
4;20;966;morta;4;5.092958179;0.006907113
4;20;967;Handroanthus selachidentatus;6;5.729577951;0.010923009
4;20;967;Handroanthus selachidentatus;6;8.276057041;0.020901582
4;20;967;Handroanthus selachidentatus;6;7.957747155;0.019503792
4;20;968;morta;5;8.785352859;0.020751009
4;20;969;morta;6;5.729577951;0.010923009
4;20;970;Commiphora leptophloeos;8;10.18591636;0.036016093
4;20;971;Tachigali vulgaris;7;28.64788976;0.205695167
4;20;972;morta;5;10.82253613;0.029982997
4;20;973;Sapium glandulosum;5;5.729577951;0.009759588
4;20;974;Handroanthus selachidentatus;5;6.047887837;0.010736691
4;20;974;Handroanthus selachidentatus;5;15.27887454;0.055102664
4;20;975;Goniorrhachis marginata;8;11.14084602;0.042186979
4;20;976;morta;4;13.36901522;0.037928666
4;20;977;Acosmium diffusissimum;5;5.411268065;0.008823143
4;20;978;Goniorrhachis marginata;9;10.50422624;0.040895764
4;20;979;Commiphora leptophloeos;6;15.59718442;0.0639568
4;20;980;Goniorrhachis marginata;8;10.82253613;0.040083108
4;20;981;morta;4;11.4591559;0.028894901
4;20;982;Goniorrhachis marginata;7;5.729577951;0.012014226
4;20;983;morta;2;9.549296586;0.013650086
4;20;984;Goniorrhachis marginata;4;7.002817496;0.01211631
4;20;985;Goniorrhachis marginata;8;6.207042781;0.015026758
4;20;986;morta;2;11.4591559;0.018830978
4;20;987;morta;4;6.366197724;0.010240506
4;20;988;Goniorrhachis marginata;6;8.276057041;0.020901582
2;21;571;Mimosa gemmulata;3;5.092958179;0.005782572
2;21;571;Mimosa gemmulata;3;4.901972247;0.005405389
2;21;571;Mimosa gemmulata;3;5.411268065;0.006435552
2;21;572;morta;4;11.14084602;0.027493504
2;21;573;morta;2;3.819718634;0.002709311
2;21;574;Mimosa gemmulata;4;5.729577951;0.008502948
2;21;575;Mimosa gemmulata;3;4.456338407;0.004568546
2;21;575;Mimosa gemmulata;3;3.851549623;0.003531768
2;21;575;Mimosa gemmulata;3;3.183098862;0.002522866
2;21;576;Mimosa gemmulata;4;6.68450761;0.011161328
2;21;576;Mimosa gemmulata;4;3.819718634;0.00415726
2;21;577;morta;4;10.82253613;0.026122399
2;21;578;Mimosa gemmulata;4;7.957747155;0.015182604
2;21;578;Mimosa gemmulata;4;7.671268257;0.014231338
2;21;578;Mimosa gemmulata;4;7.321127382;0.013105082
2;21;579;morta;4;14.32394488;0.042839665
2;21;580;Lachesiodendron viridiflorum;4;7.448451337;0.013509972
2;21;581;Manihot caerulescens;5;11.77746579;0.034808293
2;21;582;Mimosa gemmulata;3;7.002817496;0.010143664
2;21;582;Mimosa gemmulata;3;4.13802852;0.004008474
2;21;582;Mimosa gemmulata;3;3.819718634;0.00348042
2;21;583;Piptadenia stipulacea;4;3.819718634;0.00415726
2;21;584;Mimosa gemmulata;3;4.13802852;0.004008474
2;21;585;Mimosa gemmulata;4;4.456338407;0.005456995
2;21;586;Mimosa gemmulata;3;5.411268065;0.006435552
2;21;587;Piptadenia stipulacea;3;6.68450761;0.009344161
2;21;588;Piptadenia stipulacea;4;5.729577951;0.008502948
2;21;589;Byrsonima gardneriana;4;7.321127382;0.013105082
2;21;589;Byrsonima gardneriana;4;7.098310462;0.01240941
2;21;589;Byrsonima gardneriana;4;7.639437268;0.014127291
2;21;589;Byrsonima gardneriana;4;4.456338407;0.005456995
2;21;590;Eugenia pistaciifolia;3;4.456338407;0.004568546
2;21;591;Eugenia pistaciifolia;3;4.13802852;0.004008474
2;21;591;Eugenia pistaciifolia;3;5.092958179;0.005782572
2;21;591;Eugenia pistaciifolia;3;5.411268065;0.006435552
2;21;591;Eugenia pistaciifolia;3;3.183098862;0.002522866
2;21;591;Eugenia pistaciifolia;3;3.087605896;0.002390833
2;21;592;Eremanthus incanus;5;16.2338042;0.061324975
2;21;593;morta;3;4.13802852;0.004008474
2;21;594;Eugenia pistaciifolia;2.5;7.321127382;0.009802873
2;21;595;Mimosa gemmulata;3;7.639437268;0.011827238
2;21;595;Mimosa gemmulata;3;7.989578143;0.012800601
2;21;595;Mimosa gemmulata;3;4.774648293;0.005160081
2;21;595;Mimosa gemmulata;3;5.156620156;0.005910743
2;21;596;Piptadenia stipulacea;4.5;8.403380995;0.0179765
2;21;597;Mimosa gemmulata;2;5.888732894;0.00581595
2;21;597;Mimosa gemmulata;2;6.047887837;0.006096213
2;21;598;morta;3;9.549296586;0.017535098
2;21;599;Piptadenia stipulacea;3;8.403380995;0.013993693
2;21;599;Piptadenia stipulacea;3;5.092958179;0.005782572
2;21;599;Piptadenia stipulacea;3;7.448451337;0.011310425
2;21;599;Piptadenia stipulacea;3;3.9152116;0.003635439
2;21;599;Piptadenia stipulacea;3;3.501408748;0.002984992
2;21;600;Mimosa gemmulata;4;8.53070495;0.017164589
2;22;651;Mimosa gemmulata;2;3.087605896;0.001861129
2;22;652;Eugenia pistaciifolia;1.5;5.156620156;0.003852066
2;22;653;Eugenia pistaciifolia;3;4.647324338;0.004919725
2;22;653;Eugenia pistaciifolia;3;4.774648293;0.005160081
2;22;654;Eugenia pistaciifolia;3;5.76140894;0.007188531
2;22;654;Eugenia pistaciifolia;3;5.506761031;0.006637326
2;22;655;morta;3;6.238873769;0.008272977
2;22;656;Mimosa gemmulata;3;5.888732894;0.007471254
2;22;657;Croton nepetifolius;3;3.947042589;0.003687762
2;22;658;Eugenia pistaciifolia;3.5;4.61549335;0.005345972
2;22;658;Eugenia pistaciifolia;3.5;5.092958179;0.006360255
2;22;658;Eugenia pistaciifolia;3.5;5.092958179;0.006360255
2;22;659;morta;2;5.092958179;0.004501406
2;22;660;Eugenia pistaciifolia;4;4.965634224;0.006605293
2;22;660;Eugenia pistaciifolia;4;5.411268065;0.007687079
2;22;660;Eugenia pistaciifolia;4;3.9152116;0.004342426
2;22;660;Eugenia pistaciifolia;4;4.774648293;0.006163566
2;22;661;Hyptidendron amethystoides;2;3.183098862;0.001963909
2;22;662;Myrcia sp.1;2;3.501408748;0.002323648
2;22;663;morta;5;17.82535363;0.07233008
2;22;664;Mimosa gemmulata;4;11.17267701;0.027632284
2;22;665;Mimosa gemmulata;3;6.302535746;0.008422537
2;22;666;Piptadenia stipulacea;4;5.156620156;0.00706021
2;22;667;Mimosa gemmulata;4;4.61549335;0.005805621
2;22;668;Mimosa gemmulata;3;6.68450761;0.009344161
2;22;669;Mimosa gemmulata;4;5.602253997;0.008172323
2;22;669;Mimosa gemmulata;4;4.201690498;0.004918766
2;22;669;Mimosa gemmulata;4;4.710986316;0.006019275
2;22;669;Mimosa gemmulata;4;3.183098862;0.00301349
2;22;670;Mimosa gemmulata;3;5.124789168;0.005846505
2;22;671;Hymenaea courbaril;4;9.803944494;0.021940889
2;22;671;Hymenaea courbaril;4;9.103662745;0.019251091
2;22;671;Hymenaea courbaril;4;7.002817496;0.01211631
2;22;672;Simarouba amara;3;5.729577951;0.00711859
2;22;673;morta;3;6.366197724;0.008573258
2;22;674;Piptadenia stipulacea;3;4.13802852;0.004008474
2;22;675;Hymenaea courbaril;4.5;7.957747155;0.016328396
2;22;676;Hymenaea courbaril;5;7.002817496;0.013906966
2;22;677;Simarouba amara;3;4.456338407;0.004568546
2;22;678;Hymenaea courbaril;5;7.957747155;0.017426423
2;22;678;Hymenaea courbaril;5;7.639437268;0.016215146
2;22;678;Hymenaea courbaril;5;5.729577951;0.009759588
2;22;679;Mimosa gemmulata;3;4.13802852;0.004008474
2;22;679;Mimosa gemmulata;3;3.087605896;0.002390833
2;22;679;Mimosa gemmulata;3;3.501408748;0.002984992
2;22;680;Hymenaea courbaril;4;7.639437268;0.014127291
2;22;681;Mimosa gemmulata;3;3.819718634;0.00348042
2;22;682;Simarouba amara;2;5.729577951;0.005541421
2;22;683;Hymenaea courbaril;4.5;10.18591636;0.025243266
2;22;683;Hymenaea courbaril;4.5;11.80929678;0.03277077
2;22;683;Hymenaea courbaril;4.5;8.912676813;0.019943552
2;22;683;Hymenaea courbaril;4.5;7.161972439;0.013557875
2;22;683;Hymenaea courbaril;4.5;8.276057041;0.017498613
2;22;683;Hymenaea courbaril;4.5;6.366197724;0.011013331
2;22;684;Eugenia pistaciifolia;2;4.13802852;0.003120371
2;22;684;Eugenia pistaciifolia;2;3.978873577;0.002911697
2;22;684;Eugenia pistaciifolia;2;4.456338407;0.003556356
2;22;685;Eugenia pistaciifolia;3;4.13802852;0.004008474
2;22;686;Hymenaea courbaril;3;4.583662361;0.004801414
2;22;687;Eugenia pistaciifolia;3;6.366197724;0.008573258
2;22;687;Eugenia pistaciifolia;3;4.13802852;0.004008474
2;22;687;Eugenia pistaciifolia;3;4.13802852;0.004008474
2;22;688;Mimosa gemmulata;3;6.207042781;0.008198633
2;22;688;Mimosa gemmulata;3;5.092958179;0.005782572
2;22;689;Piptadenia stipulacea;4;3.087605896;0.00285578
2;22;689;Piptadenia stipulacea;4;6.207042781;0.009793027
2;22;689;Piptadenia stipulacea;4;4.456338407;0.005456995
2;22;690;Hymenaea courbaril;5;10.31324031;0.027537931
2;22;690;Hymenaea courbaril;5;7.002817496;0.013906966
2;22;691;Mimosa gemmulata;4;6.047887837;0.009354239
2;22;691;Mimosa gemmulata;4;5.729577951;0.008502948
2;22;692;Hymenaea courbaril;4;7.002817496;0.01211631
2;22;693;Mimosa gemmulata;3;4.583662361;0.004801414
2;22;693;Mimosa gemmulata;3;4.010704566;0.003793378
2;22;694;Mimosa gemmulata;3;3.087605896;0.002390833
2;22;694;Mimosa gemmulata;3;6.366197724;0.008573258
2;22;695;morta;4;14.32394488;0.042839665
2;22;696;Mimosa gemmulata;3;4.61549335;0.004860413
2;22;696;Mimosa gemmulata;3;4.61549335;0.004860413
4;23;697;Hymenaea courbaril;4;5.092958179;0.006907113
4;23;697;Hymenaea courbaril;5.5;9.867606472;0.027017523
4;23;698;Hymenaea courbaril;4.5;4.647324338;0.006319949
4;23;699;Hymenaea courbaril;5.5;9.867606472;0.027017523
4;23;700;Hymenaea courbaril;5;8.276057041;0.018675333
4;23;701;Simarouba amara;3;5.729577951;0.00711859
4;23;701;Simarouba amara;3;5.411268065;0.006435552
4;23;702;Oxandra sessiliflora;3;4.901972247;0.005405389
4;23;702;Oxandra sessiliflora;3;4.13802852;0.004008474
4;23;702;Oxandra sessiliflora;3;5.092958179;0.005782572
4;23;703;Simarouba amara;3.5;6.175211792;0.008936231
4;23;704;morta;3;5.729577951;0.00711859
4;23;705;Simarouba amara;3.5;5.092958179;0.006360255
4;23;706;Hymenaea courbaril;5;7.957747155;0.017426423
4;23;706;Hymenaea courbaril;5;6.68450761;0.012810847
4;23;707;Hymenaea courbaril;4.5;6.366197724;0.011013331
4;23;708;Hymenaea courbaril;4.5;5.920563883;0.009689425
4;23;709;Hymenaea courbaril;5;7.321127382;0.015041867
4;23;710;Hymenaea courbaril;5;8.085071109;0.017921491
4;23;711;Hymenaea courbaril;4.5;5.602253997;0.008789068
4;23;712;Hymenaea courbaril;5;7.225634416;0.014697349
4;23;713;Hymenaea courbaril;5;8.594366927;0.01996153
4;23;713;Hymenaea courbaril;5;7.639437268;0.016215146
4;23;714;Hymenaea courbaril;5.5;8.626197916;0.021310605
4;23;715;Oxandra sessiliflora;5;6.366197724;0.011753938
4;23;715;Oxandra sessiliflora;5;5.092958179;0.007927907
4;23;715;Oxandra sessiliflora;5;5.856901906;0.01014558
4;23;715;Oxandra sessiliflora;5;5.092958179;0.007927907
4;23;715;Oxandra sessiliflora;5;5.570423008;0.00928625
4;23;716;Oxandra sessiliflora;4;5.347606088;0.007528197
4;23;717;Hymenaea courbaril;6;8.148733086;0.020337437
4;23;717;Hymenaea courbaril;6;7.671268257;0.018281782
4;23;718;Hymenaea courbaril;6;8.689859893;0.022781043
4;23;719;Hymenaea courbaril;6;6.525352667;0.013741036
4;23;720;Oxandra sessiliflora;4;4.997465213;0.0066802
4;23;721;Oxandra sessiliflora;4.5;5.729577951;0.009144643
4;23;721;Oxandra sessiliflora;4.5;5.570423008;0.00870113
4;23;721;Oxandra sessiliflora;4.5;5.092958179;0.007428375
4;23;722;Hymenaea courbaril;4;5.570423008;0.008090556
4;23;722;Hymenaea courbaril;4;5.092958179;0.006907113
4;23;723;Hymenaea courbaril;4;5.06112719;0.00683111
4;23;724;Hymenaea courbaril;5.5;5.570423008;0.009849381
4;23;724;Hymenaea courbaril;5.5;5.347606088;0.00916477
4;23;725;Hymenaea courbaril;6;6.366197724;0.013155102
4;23;726;Oxandra sessiliflora;5;7.002817496;0.013906966
4;23;726;Oxandra sessiliflora;5;4.774648293;0.007074472
4;23;727;Simarouba amara;4.5;5.856901906;0.009506314
4;23;728;Hymenaea courbaril;6;6.207042781;0.012580265
4;23;728;Hymenaea courbaril;6;5.729577951;0.010923009
4;23;729;Hymenaea courbaril;4.5;7.002817496;0.013030697
4;23;730;Hymenaea courbaril;5;5.570423008;0.00928625
4;23;731;Hymenaea courbaril;5;5.602253997;0.009380101
4;23;732;Hymenaea courbaril;5;7.161972439;0.014469594
4;23;733;Hymenaea courbaril;4.5;6.68450761;0.012003645
4;23;733;Hymenaea courbaril;4.5;7.862254189;0.015984192
4;23;734;Hymenaea courbaril;4;5.729577951;0.008502948
4;23;735;Hymenaea courbaril;4.5;5.092958179;0.007428375
4;23;736;Hymenaea courbaril;4.5;5.092958179;0.007428375
4;23;737;Hymenaea courbaril;5;9.549296586;0.024040624
4;23;738;Hymenaea courbaril;5.5;7.321127382;0.015954026
4;23;738;Hymenaea courbaril;5.5;6.207042781;0.011921956
4;23;738;Hymenaea courbaril;5.5;5.729577951;0.010351423
4;23;739;Oxandra sessiliflora;4;5.411268065;0.007687079
4;23;739;Oxandra sessiliflora;4;5.856901906;0.008839239
4;23;740;Brosimum gaudichaudii;4;5.092958179;0.006907113
4;23;741;Hymenaea courbaril;4.5;6.46169069;0.011306542
4;23;742;Hymenaea courbaril;5;9.549296586;0.024040624
4;23;743;Simarouba amara;3.5;5.634084985;0.007600916
4;23;744;Oxandra sessiliflora;4;5.729577951;0.008502948
4;23;745;Hymenaea courbaril;5;8.05324012;0.01779716
4;23;746;Hymenaea courbaril;5;8.276057041;0.018675333
4;23;747;Simarouba amara;4;5.411268065;0.007687079
4;23;748;Simarouba amara;4;5.411268065;0.007687079
4;24;749;Ximenia americana;4.5;5.411268065;0.008267203
4;24;750;Aspidosperma pyrifolium;4;5.888732894;0.008924194
4;24;750;Aspidosperma pyrifolium;4;5.411268065;0.007687079
4;24;751;Hymenaea courbaril;6;9.230986699;0.025343887
4;24;751;Hymenaea courbaril;6;10.50422624;0.031835049
4;24;752;Brosimum gaudichaudii;4;7.002817496;0.01211631
4;24;753;Brosimum gaudichaudii;4;5.06112719;0.00683111
4;24;754;Aspidosperma pyrifolium;5;8.276057041;0.018675333
4;24;755;Hymenaea courbaril;4.5;7.321127382;0.014094089
4;24;756;Hymenaea courbaril;5.5;11.14084602;0.033470379
4;24;757;Hymenaea courbaril;5;9.867606472;0.025472817
4;24;758;Hymenaea courbaril;3.5;5.411268065;0.007078469
4;24;759;Brosimum gaudichaudii;4;5.570423008;0.008090556
4;24;760;Cenostigma macrophyllum;4;5.729577951;0.008502948
4;24;761;Brosimum gaudichaudii;4.5;6.047887837;0.01006018
4;24;762;Hymenaea courbaril;6;6.175211792;0.012466635
4;24;762;Hymenaea courbaril;6;4.774648293;0.007917805
4;24;763;Hymenaea courbaril;4;7.002817496;0.01211631
4;24;764;Aspidosperma pyrifolium;4.5;5.029296202;0.007265291
4;24;765;Brosimum gaudichaudii;4;5.252113122;0.007292577
4;24;766;Brosimum gaudichaudii;4;4.997465213;0.0066802
4;24;767;Brosimum gaudichaudii;5;4.997465213;0.007667459
4;24;768;Brosimum gaudichaudii;4;4.997465213;0.0066802
4;24;769;Hymenaea courbaril;4;5.252113122;0.007292577
4;24;770;Hymenaea courbaril;4;4.997465213;0.0066802
4;24;771;Brosimum gaudichaudii;4.5;5.411268065;0.008267203
4;24;772;Brosimum gaudichaudii;5;5.092958179;0.007927907
4;24;772;Brosimum gaudichaudii;5;5.252113122;0.008370338
4;24;773;Brosimum gaudichaudii;4;5.092958179;0.006907113
4;24;774;Brosimum gaudichaudii;4.5;7.321127382;0.014094089
4;24;775;Brosimum gaudichaudii;4;7.002817496;0.01211631
4;24;776;Brosimum gaudichaudii;6;7.894085177;0.019229276
4;24;777;Brosimum gaudichaudii;5;7.002817496;0.013906966
4;24;777;Brosimum gaudichaudii;5;6.366197724;0.011753938
4;24;778;Brosimum gaudichaudii;4;4.774648293;0.006163566
4;24;779;Oxandra sessiliflora;4;5.029296202;0.006755473
4;24;780;Brosimum gaudichaudii;4;4.997465213;0.0066802
4;24;780;Brosimum gaudichaudii;4;4.997465213;0.0066802
4;24;781;Brosimum gaudichaudii;4.5;5.092958179;0.007428375
4;24;782;Hymenaea courbaril;6;10.50422624;0.031835049
4;24;782;Hymenaea courbaril;6;9.708451529;0.027702895
4;24;782;Hymenaea courbaril;6;9.867606472;0.028509381
4;24;783;Hymenaea courbaril;4.5;4.997465213;0.007184338
4;24;784;Hymenaea courbaril;6;9.803944494;0.028185583
4;24;785;Hymenaea courbaril;6;7.957747155;0.019503792
4;24;786;Hymenaea courbaril;5;7.957747155;0.017426423
4;24;786;Hymenaea courbaril;5;6.843662553;0.013354032
4;24;787;Aspidosperma pyrifolium;5;5.092958179;0.007927907
4;24;788;Oxandra sessiliflora;4;5.092958179;0.006907113
4;24;789;Oxandra sessiliflora;4;5.156620156;0.00706021
4;24;790;Hymenaea courbaril;6;8.276057041;0.020901582
4;24;791;Hymenaea courbaril;6;8.212395064;0.020618673
4;24;792;Hymenaea courbaril;5;6.68450761;0.012810847
4;24;793;Hymenaea courbaril;5;6.939155519;0.013684626
4;24;794;Aspidosperma pyrifolium;4;5.347606088;0.007528197
4;24;795;Hymenaea courbaril;3;5.347606088;0.006302538
4;24;796;Hymenaea courbaril;6;7.321127382;0.016834978
4;24;797;Hymenaea courbaril;6;7.321127382;0.016834978
4;24;798;Aspidosperma pyrifolium;5;6.366197724;0.011753938
4;24;799;Hymenaea courbaril;4.5;5.220282133;0.007759238
4;24;800;Hymenaea courbaril;5;8.75352187;0.020618508
4;24;801;Hymenaea courbaril;5;7.321127382;0.015041867
4;24;802;Hymenaea courbaril;5;5.888732894;0.01024309
2;25;1098;Annona leptopetala;2.5;3.819718634;0.003109717
2;25;1099;Tabaroa caatingicola;2;3.087605896;0.001861129
2;25;1100;Mimosa gemmulata;3;3.660563691;0.003228587
2;25;1101;Mimosa gemmulata;2;3.819718634;0.002709311
2;25;1102;Pavonia erythrolema;2;3.947042589;0.002870715
2;25;1103;morta;2.5;3.596901714;0.002796759
2;25;1104;Mimosa gemmulata;4.5;9.549296586;0.022525841
2;25;1104;Mimosa gemmulata;4.5;7.798592212;0.01575649
2;25;1104;Mimosa gemmulata;4.5;3.9152116;0.004670138
2;25;1104;Mimosa gemmulata;4.5;5.220282133;0.007759238
2;25;1104;Mimosa gemmulata;4.5;6.366197724;0.011013331
2;25;1105;Oxandra sessiliflora;2;3.501408748;0.002323648
2;25;1106;Mimosa gemmulata;3;4.13802852;0.004008474
2;25;1106;Mimosa gemmulata;3;3.978873577;0.003740408
2;25;1106;Mimosa gemmulata;3;3.501408748;0.002984992
2;25;1107;Dalbergia miscolobium;2.5;4.520000384;0.004185417
2;25;1108;Mimosa gemmulata;2.5;3.660563691;0.002884707
2;25;1109;Erythroxylum sp.1;1.5;3.087605896;0.00155812
2;25;1109;Erythroxylum sp.1;1.5;3.183098862;0.001644167
2;25;1110;Acosmium diffusissimum;3;6.366197724;0.008573258
2;25;1111;Annona leptopetala;2;3.087605896;0.001861129
2;25;1112;Strychnos brasiliensis;1;3.342253805;0.001394978
2;25;1113;morta;1.5;3.183098862;0.001644167
2;25;1114;morta;2;3.501408748;0.002323648
2;25;1115;Mimosa gemmulata;3;5.729577951;0.00711859
2;25;1116;Annona leptopetala;2.5;5.092958179;0.005166664
2;25;1116;Annona leptopetala;2.5;4.520000384;0.004185417
2;25;1117;Lachesiodendron viridiflorum;2.5;5.53859202;0.005991007
2;25;1118;Lachesiodendron viridiflorum;3;6.207042781;0.008198633
2;25;1119;Lachesiodendron viridiflorum;2.5;3.183098862;0.002254153
2;25;1120;morta;1;3.819718634;0.001765674
2;25;1121;Mimosa gemmulata;2.5;3.819718634;0.003109717
2;25;1122;Annona leptopetala;3;3.342253805;0.002749721
2;25;1123;Mimosa gemmulata;2.5;11.4591559;0.021613986
2;25;1123;Mimosa gemmulata;2.5;3.501408748;0.002667057
2;25;1124;morta;2;3.087605896;0.001861129
2;25;1125;morta;2;3.183098862;0.001963909
2;25;1125;morta;3;5.729577951;0.00711859
2;25;1125;morta;3;4.010704566;0.003793378
2;25;1127;Annona leptopetala;3;3.183098862;0.002522866
2;25;1128;Mimosa gemmulata;2;5.092958179;0.004501406
2;25;1129;morta;2;3.183098862;0.001963909
4;26;1130;morta;4;5.729577951;0.008502948
4;26;1131;Guapira obtusata;4;6.939155519;0.011922599
4;26;1132;Apuleia leiocarpa;6;11.30000096;0.036213832
4;26;1133;morta;4;5.888732894;0.008924194
4;26;1134;Lachesiodendron viridiflorum;4.5;6.525352667;0.011503869
4;26;1135;morta;4;5.729577951;0.008502948
4;26;1136;Lachesiodendron viridiflorum;4.5;8.785352859;0.019443502
4;26;1136;Lachesiodendron viridiflorum;5;7.130141451;0.014356295
4;26;1137;Myrcia guianensis;4;4.997465213;0.0066802
4;26;1138;morta;4;9.103662745;0.019251091
4;26;1139;morta;4;11.4591559;0.028894901
4;26;1140;Myrcia guianensis;4.5;5.888732894;0.00959768
4;26;1141;Pseudopiptadenia brenanii;4.5;11.4591559;0.031075526
4;26;1142;morta;4;9.549296586;0.020945163
4;26;1143;Myrcia guianensis;4;5.729577951;0.008502948
4;26;1144;Pseudopiptadenia brenanii;4;5.092958179;0.006907113
4;26;1145;morta;4.5;5.729577951;0.009144643
4;26;1146;Pseudopiptadenia brenanii;5;9.390141642;0.023338029
4;26;1147;morta;5;8.403380995;0.019185356
4;26;1148;morta;4;11.58647986;0.029463897
4;26;1149;Pseudopiptadenia brenanii;5;6.525352667;0.012277464
4;26;1150;Pseudopiptadenia brenanii;5;6.525352667;0.012277464
4;26;1151;Pseudopiptadenia brenanii;4;6.780000576;0.011444253
4;26;1152;Pseudopiptadenia brenanii;4;6.302535746;0.010060475
4;26;1153;Pseudopiptadenia brenanii;4;8.116902098;0.015722575
4;26;1153;Pseudopiptadenia brenanii;4;6.047887837;0.009354239
4;26;1154;Pseudopiptadenia brenanii;4;7.002817496;0.01211631
4;26;1155;Pseudopiptadenia brenanii;6;12.79605742;0.04509917
4;26;1156;Pseudopiptadenia brenanii;4;5.53859202;0.008009146
4;26;1157;Pseudopiptadenia brenanii;5;5.602253997;0.009380101
4;26;1157;Pseudopiptadenia brenanii;5;5.729577951;0.009759588
4;26;1158;Myrcia guianensis;4;7.066479473;0.012311373
4;26;1159;morta;2;6.047887837;0.006096213
4;26;1160;Pseudopiptadenia brenanii;5.5;12.22309963;0.03941997
4;26;1161;Albizia polycephala;5.5;9.549296586;0.025498479
4;26;1162;Pseudopiptadenia brenanii;4;5.729577951;0.008502948
4;26;1163;Sapium glandulosum;6;14.96056465;0.059422012
4;26;1164;morta;3;4.997465213;0.005592602
4;26;1165;morta;5;11.77746579;0.034808293
4;26;1165;morta;5;10.18591636;0.026940786
4;26;1166;morta;5;6.68450761;0.012810847
4;26;1167;Pseudopiptadenia brenanii;4.5;10.18591636;0.025243266
4;26;1168;Sapium glandulosum;4;5.729577951;0.008502948
4;26;1169;Myrcia guianensis;4;6.525352667;0.010696622
4;26;1169;Myrcia guianensis;4;5.411268065;0.007687079
4;26;1170;Pseudopiptadenia brenanii;6;10.6315502;0.032519195
4;26;1170;Pseudopiptadenia brenanii;6;12.60507149;0.043918045
4;26;1170;Pseudopiptadenia brenanii;6;7.321127382;0.016834978
4;26;1171;Pseudopiptadenia brenanii;5;9.390141642;0.023338029
4;26;1172;Pseudopiptadenia brenanii;3;5.729577951;0.00711859
4;26;1173;Pseudopiptadenia brenanii;5;12.54140952;0.038891214
4;26;1174;Pseudopiptadenia brenanii;4;7.225634416;0.012804924
4;26;1175;Pseudopiptadenia brenanii;6;16.55211408;0.07102821
2;27;1176;Manihot caerulescens;2;3.183098862;0.001963909
2;27;1177;Annona leptopetala;2;3.087605896;0.001861129
2;27;1178;Psidium brownianum;1.5;3.183098862;0.001644167
2;27;1178;Psidium brownianum;1.5;3.087605896;0.00155812
2;27;1178;Psidium brownianum;1.5;3.087605896;0.00155812
2;27;1179;Pavonia erythrolema;2;4.456338407;0.003556356
2;27;1180;Dalbergia miscolobium;2;3.501408748;0.002323648
2;27;1180;Dalbergia miscolobium;2;3.183098862;0.001963909
2;27;1181;Pavonia erythrolema;2;3.342253805;0.002140503
2;27;1182;morta;2;4.774648293;0.004016832
2;27;1183;Pseudopiptadenia brenanii;3;7.034648485;0.010225175
2;27;1183;Pseudopiptadenia brenanii;3;5.092958179;0.005782572
2;27;1183;Pseudopiptadenia brenanii;3;5.920563883;0.007542672
2;27;1183;Pseudopiptadenia brenanii;3;5.856901906;0.00740013
2;27;1183;Pseudopiptadenia brenanii;3;6.366197724;0.008573258
2;27;1183;Pseudopiptadenia brenanii;3;5.570423008;0.006773339
2;27;1183;Pseudopiptadenia brenanii;3;5.092958179;0.005782572
2;27;1183;Pseudopiptadenia brenanii;3;6.175211792;0.00812458
2;27;1184;Erythroxylum betulaceum;2;3.183098862;0.001963909
2;27;1185;Piptadenia stipulacea;3;3.819718634;0.00348042
2;27;1186;Lachesiodendron viridiflorum;2;4.13802852;0.003120371
2;27;1187;Pavonia erythrolema;2;3.501408748;0.002323648
2;27;1188;Manihot caerulescens;2;3.183098862;0.001963909
2;27;1189;Tabaroa caatingicola;2;3.183098862;0.001963909
2;27;1190;Strychnos brasiliensis;2;3.978873577;0.002911697
2;27;1190;Strychnos brasiliensis;2;3.183098862;0.001963909
2;27;1190;Strychnos brasiliensis;2;3.087605896;0.001861129
2;27;1190;Strychnos brasiliensis;2;3.596901714;0.00243665
2;27;1191;Eugenia sp.1;4;7.639437268;0.014127291
2;27;1191;Eugenia sp.1;4;7.639437268;0.014127291
2;27;1192;Strychnos brasiliensis;2;4.456338407;0.003556356
2;27;1193;Lachesiodendron viridiflorum;3;5.092958179;0.005782572
2;27;1194;Dalbergia miscolobium;4;5.092958179;0.006907113
2;27;1195;Strychnos brasiliensis;3;5.252113122;0.006105278
2;27;1195;Strychnos brasiliensis;3;4.456338407;0.004568546
2;27;1195;Strychnos brasiliensis;3;3.819718634;0.00348042
2;27;1195;Strychnos brasiliensis;3;3.501408748;0.002984992
2;27;1196;Strychnos brasiliensis;3;3.183098862;0.002522866
2;27;1197;Pavonia erythrolema;3;3.819718634;0.00348042
2;27;1198;morta;2;3.183098862;0.001963909
2;27;1199;Solanum rhytidoandrum;2;3.501408748;0.002323648
2;27;1200;Lachesiodendron viridiflorum;4;7.321127382;0.013105082
2;27;1200;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;27;1200;Lachesiodendron viridiflorum;4;3.374084794;0.003339865
2;27;1200;Lachesiodendron viridiflorum;4;4.456338407;0.005456995
4;28;1201;Pseudopiptadenia brenanii;4;5.188451145;0.007137303
4;28;1201;Pseudopiptadenia brenanii;4;4.774648293;0.006163566
